,Area,Area_leaf,Ei,Ei_leaf,delta_angle_top,incli_top,isolated,phyllotactic_angle,phyllotactic_deviation,plant_height,plant_orientation,rmax,skew,wl
1215,0.768307405,0.6963665526,0.540790027591,0.570299562274,235.528788764,54.7669466094,1.0,60.3606709061,72.5873956469,147.575271167,69.4965662445,0.109805578766,0.854760197715,0.449158632954
1216,0.8250774845,0.6965572644,0.566862120061,0.613693962127,135.338487766,28.7977487656,1.0,97.6524229369,20.7740425711,272.061292314,78.4477798764,0.10118275632,0.618937314116,0.406889329878
1217,0.7726225158,0.6964583787,0.656595690983,0.695099633436,105.063142389,8.03647590637,1.0,157.545642369,31.922838659,156.87057676,75.5632305761,0.113307620317,0.138248770886,0.124793732136
1218,0.7951254625,0.6963412223,0.493598933357,0.523759940702,198.364703696,69.6984627276,1.0,49.4094485253,7.73403695868,206.643831736,45.2272728516,0.443309789456,0.191026059921,0.478199086087
1219,0.8317542694,0.6963102909,0.607970558524,0.666987818008,212.909280847,74.9813502011,1.0,97.6262792001,7.79229382456,287.294605106,28.1677385517,0.700864734058,0.341930899915,0.290252885736
1220,0.7296174503,0.6962415908,0.309660006539,0.313429305306,220.113464793,40.0051456267,1.0,6.87435949754,15.4120213991,62.571910149,64.0640965253,0.643964923789,0.509661921561,0.326415907269
1221,0.7810648645,0.6965449564,0.676587272726,0.724142809539,88.4455067407,49.1815930637,1.0,110.008043395,74.2601790352,175.258895864,78.162025039,0.867040609624,0.715242274237,0.271434540755
1222,0.8181151759,0.6965705166,0.630921785835,0.685287185737,129.365612692,22.442764277,1.0,16.7574773206,72.4339793025,256.717326466,50.4621613833,0.224555679719,0.813988900525,0.169680021407
1223,0.7615273322,0.696441222,0.618414329074,0.650683734305,24.489798824,15.3189600796,1.0,171.646078406,87.9779495606,132.486366378,26.1510195582,0.241924291572,0.144635146359,0.304126848994
1224,0.7671010496,0.6964258191,0.607341045116,0.640893561007,187.913268502,18.2281532276,1.0,108.769116642,6.0357213758,144.789885755,42.9273234676,0.469837324735,0.606254299532,0.171925802647
1225,0.7974262536,0.6964159481,0.654862114237,0.707903261611,238.66400209,9.11646462503,1.0,128.231077312,77.0578452182,211.542099068,22.7851016044,0.514877890119,0.447550948875,0.204154787082
1226,0.7848901623,0.6965200266,0.606311540896,0.645874065052,248.484407998,72.98354566,1.0,41.4158040542,36.1210946213,183.730893422,41.3442230662,0.524098757197,0.692481120515,0.175019767777
1227,0.7615941418,0.6965695947,0.645708988304,0.679981287019,115.97957064,63.9909430918,1.0,32.9959347772,64.6024423673,132.350841077,87.8658552486,0.558796497198,0.770095318547,0.137445652957
1228,0.8182803418,0.6963316644,0.793049828678,0.871207004097,150.540025423,56.9073624112,1.0,135.201167216,70.289427393,257.608239397,20.8217161946,0.403138947407,0.637610340394,0.0246541971904
1229,0.7364560531,0.6964454311,0.43080762902,0.444915950573,249.212985855,23.8559986579,1.0,120.35205603,9.20239150702,77.2345346272,43.0972880507,0.50387449029,0.449660151068,0.460127556916
1230,0.7647828249,0.696375723,0.525236185679,0.551282238801,28.5644578283,73.0748912992,1.0,66.3896473496,5.82162450743,139.797093473,69.0871662486,0.350590721431,0.681568776197,0.367628414647
1231,0.7287486374,0.696209265,0.354254362815,0.361367568316,2.65651584557,9.89100101072,1.0,45.6698343362,16.6397737636,60.7197280137,59.4748192668,0.365070127438,0.687696900226,0.489125259672
1232,0.7606937202,0.6964537894,0.558627360201,0.587137561132,140.485324003,4.28962511563,1.0,86.6466774697,44.7194813635,130.623444066,69.8064578375,0.774631939295,0.783798947816,0.34423932857
1233,0.7290168854,0.6964201381,0.500344658239,0.515771234621,212.556210273,23.483585887,1.0,72.4071762501,78.6390040481,60.8468218229,65.8015845073,0.637205240585,0.0955436137232,0.267108286414
1234,0.7283030818,0.6964953902,0.500721524863,0.515533908186,233.075455882,63.7513894835,1.0,122.336747412,57.2510197738,59.0986874132,56.3279509575,0.554126769468,0.555095997589,0.249944000314
1235,0.7747447059,0.6964802085,0.733418111151,0.779236582307,5.13371251654,4.00548779351,1.0,77.4695947208,8.48864177802,161.493070221,50.7309912008,0.160914615062,0.163788538119,0.0303068474056
1236,0.7259643338,0.6965244221,0.52996101344,0.543887844621,45.6151414618,72.3813321574,1.0,114.76673295,32.4602807777,53.8451308768,6.44650534245,0.39208978339,0.243818750448,0.174400228458
1237,0.8196823342,0.6964996255,0.655527613275,0.718604194924,117.849728143,64.7755556872,1.0,93.4527732994,89.8169159507,260.321135094,6.82577221742,0.711017288198,0.992182491358,0.382188275178
1238,0.8181349198,0.6965672259,0.606037728531,0.656436208063,38.3350027983,20.5637382392,1.0,11.8853958694,55.5883723516,256.771828311,80.1746104164,0.635550242053,0.886695853834,0.231894603302
1239,0.7972368496,0.6965713542,0.527957481885,0.560211192163,129.340665763,29.0038441529,1.0,2.6420051224,27.0207706709,210.782765437,85.0973654788,0.822462073712,0.686585438565,0.403228395166
1240,0.7883535487,0.6965834444,0.795486097853,0.857199625468,103.672570749,63.7868042038,1.0,92.3416304737,87.5390560659,191.21156854,80.1055193102,0.143819402856,0.464607899646,0.0343762761676
1241,0.7530771577,0.6964837898,0.698007728754,0.730575762726,92.1493453384,29.4130673235,1.0,19.3860342846,63.1117242443,113.786594371,7.89925234065,0.654675670999,0.639461788479,0.0569107741857
1242,0.7902556367,0.6963196738,0.619192682908,0.66609516827,223.486586791,70.8068586138,1.0,131.779018749,26.239884719,195.976839256,70.8276244486,0.846450210522,0.376557092347,0.341857404618
1243,0.7739421669,0.6965291633,0.519826147985,0.545703219508,155.788856031,44.5405136807,1.0,86.3215822575,17.1366027752,159.618925887,20.938574404,0.154078614732,0.292022449589,0.301948621949
1244,0.7437587574,0.6964316706,0.609264751477,0.634272167575,244.851713685,43.0401465959,1.0,112.46327139,52.564366116,93.3713401997,50.5487407046,0.23135536007,0.794668576177,0.168425310693
1245,0.74370564,0.696424177,0.540390662024,0.561727448706,243.578286253,55.4670885559,1.0,43.3212515179,89.2853333785,93.2708152564,4.79716163053,0.865642151571,0.834815307861,0.276741196369
1246,0.7810109036,0.6965269884,0.480332446504,0.50338430538,135.934790741,49.5290847587,1.0,18.3179675128,43.4741406348,175.179393567,29.6603659887,0.310271852168,0.294418782527,0.455589401474
1247,0.7769424118,0.6964409404,0.522771672146,0.549775711472,48.0163084213,17.3657167908,1.0,12.6755799775,58.791867998,166.415780278,12.0240401346,0.447063942589,0.30747410874,0.365749198142
1248,0.8185191101,0.6963442764,0.578043479313,0.625778514316,144.537387781,4.37286599129,1.0,22.3841644966,71.8508568212,258.10527459,71.2535581936,0.316715499678,0.79418087919,0.341964413762
1249,0.8023518388,0.6964769642,0.645877110014,0.698679018295,136.763348327,12.4155356476,1.0,137.64459638,52.4652725876,222.243709169,87.1968558911,0.840580990922,0.497094865758,0.313710034129
1250,0.7621999521,0.6960703544,0.647101484434,0.682467662564,147.217796748,30.5755565194,1.0,160.417272277,63.4021680856,134.783590467,81.978549274,0.418788449587,0.132531994108,0.192693223542
1251,0.7412960429,0.6964381061,0.656215671998,0.682605693281,28.5302636731,48.8881762609,1.0,175.868617664,63.964026933,87.9278889185,62.3288555812,0.408227518572,0.164439488507,0.161673553393
1252,0.7459571079,0.6963834599,0.59281803786,0.615751182767,238.192156189,21.9339029162,1.0,33.3832429937,19.7119044373,98.3225640168,61.9077870613,0.482461366127,0.925135677622,0.0895167397935
1253,0.7446266782,0.696358969,0.601951381635,0.625747956428,15.7081872574,29.195384648,1.0,81.1555477359,33.7312549765,95.4446428064,28.8081113361,0.536209043173,0.660233430406,0.177676143748
1254,0.7762719454,0.6966299265,0.632600898611,0.67298617773,142.326455597,24.0575790578,1.0,113.366777601,31.5500343173,164.524148436,51.756229463,0.808319266636,0.30288382473,0.291396501769
1255,0.7259417753,0.6961009401,0.778891227277,0.802181797633,10.2762780481,73.5235283069,1.0,125.750397563,67.7983829962,54.7356440121,10.4892286886,0.810697434119,0.71660797669,0.050754122083
1256,0.8362372418,0.6966050213,0.674767839747,0.747668116902,110.082154011,66.6850269714,1.0,109.426988235,86.3969003824,296.507468802,49.349685509,0.441108245697,0.499826357156,0.294760686171
1257,0.7986534075,0.6965425986,0.612850287439,0.659128087498,41.198530267,54.0036828969,1.0,128.884810107,8.7185137474,213.962939444,9.92332324876,0.421603656145,0.231793914689,0.315275085122
1258,0.7666231126,0.6965028049,0.53453236131,0.55992460299,176.340618115,38.678078525,1.0,22.7219953853,49.1613569038,143.568207723,23.654799203,0.254353493243,0.749936274129,0.27829443623
1259,0.7727265999,0.6962973413,0.666326500173,0.708951519569,191.82398677,0.894378236786,1.0,138.855352369,6.9109819303,157.453944967,26.42974928,0.827236514479,0.441039237281,0.0821417325896
1260,0.8268560951,0.6963050347,0.62505967116,0.683443860981,179.87835575,18.705760008,1.0,103.30322179,26.8417188123,276.529845319,4.03441052948,0.487624871876,0.434944001235,0.260189873436
1261,0.7410701176,0.6964774529,0.514558851458,0.533941896888,41.6139759006,52.8056753912,1.0,134.590906972,35.8903884993,87.3429267964,64.3444238585,0.460455979372,0.231198560028,0.452259741794
1262,0.8178630668,0.6965199067,0.716614407306,0.783577050019,34.619750655,27.4633660656,1.0,169.155592999,50.5555412431,256.276524065,20.3340328049,0.21938637588,0.42972575542,0.0980392361263
1263,0.7297560578,0.6965038572,0.660701270592,0.680942468726,51.6685423554,30.4465073928,1.0,177.59186518,67.5425544952,62.2981686153,29.6402952464,0.319398941027,0.754177452391,0.115598597927
1264,0.7970337049,0.6964918131,0.727971923832,0.7898506902,225.970197413,3.35323440742,1.0,154.718244492,74.4404005696,210.511162699,33.3438158452,0.77103685132,0.69180838308,0.0482021845061
1265,0.7733942218,0.6963832754,0.650961823736,0.691916640478,237.904504957,40.0194865891,1.0,154.783443748,13.1812565598,158.734197935,56.2458865698,0.873753305204,0.22022798694,0.207209215097
1266,0.7392718435,0.6962025273,0.524107492711,0.543488203649,57.9601510218,10.6099465904,1.0,148.361321569,52.0977690963,83.983394538,8.56802683395,0.578124863839,0.796728871043,0.359194557168
1267,0.8087605827,0.6963625051,0.69244856643,0.753097880829,35.3605134476,46.9094350163,1.0,48.1796880019,70.2730291291,236.595548157,46.9013743784,0.739609993264,0.812405840848,0.159484224286
1268,0.7618585186,0.6965556288,0.536070234121,0.563126012867,57.1710461536,70.430235294,1.0,87.2183431875,11.7524711246,132.963751742,15.9443308301,0.370908978914,0.648344509075,0.393221851041
1269,0.7540524733,0.6964844644,0.49320562093,0.512254923409,57.4385347941,27.0007388166,1.0,3.82567836844,71.5238918393,115.932987605,73.2444893676,0.672674004256,0.642785426671,0.425617799023
1270,0.7637408406,0.696395503,0.640732742046,0.676986072342,8.49320718786,44.7473478621,1.0,168.697957253,68.8366570583,137.459773095,42.3433879975,0.573543339937,0.0976471618976,0.333409839105
